#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u90_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u90_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u90_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u90_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u90_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u90_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u90_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u90_unique" name="distribution" x="@popSize.t:Gene_u90_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateAC.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateAG.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateAT.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateCG.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateGT.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u90_unique" id="treeLikelihood.Gene_u90_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u90_unique">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gene_u90_unique" shape="@gammaShape.s:Gene_u90_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u90_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u90_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:Gene_u90_unique" rateAC="@rateAC.s:Gene_u90_unique" rateAG="@rateAG.s:Gene_u90_unique" rateAT="@rateAT.s:Gene_u90_unique" rateCG="@rateCG.s:Gene_u90_unique" rateGT="@rateGT.s:Gene_u90_unique" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:Gene_u90_unique" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@Gene_u90_unique" id="empiricalFreqs.s:Gene_u90_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u90_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u90_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateGT	popSize	CoalescentConstant	gammaShape
0	-6107.305889596481	-6040.977701473261	-66.32818812322091	-6040.977701473261	3.8852592657335654	12.114664645876312	1.0	1.0	1.0	1.0	1.0	0.3	-50.62746129001169	1.0
5000	-1481.9155379026033	-1528.9814640933023	47.06592619069889	-1528.9814640933023	0.4334056651302354	1.000349438458342	1.0889626920688158	0.7848887505230545	0.8387411122407759	1.5064505004406366	1.3886084347434673	0.03268784007335641	60.76816343938145	0.7618124572366576
10000	-1462.6329058920437	-1504.5870108435474	41.95410495150382	-1504.5870108435474	0.3937249354852833	0.9623267401081081	0.6881651642472577	0.7848887505230545	0.29968143069133774	0.85840956104851	0.7471586725785391	0.05722962548488845	55.079714086315605	2.3848774476902634
15000	-1452.5870772564729	-1493.58799314462	41.000915888147155	-1493.58799314462	0.3695392129284636	0.893239929184257	0.6881651642472577	1.1286500164229811	0.29968143069133774	0.85840956104851	0.3734128434790148	0.053407089182691846	54.17759096994527	2.839097658468222
20000	-1458.80634845098	-1498.0433150610327	39.236966610052534	-1498.0433150610327	0.3814998375896175	0.9490503864675517	0.6881651642472577	1.4821186740502952	0.29968143069133774	0.8701837059340902	0.3734128434790148	0.057915505735057216	51.997156075138236	2.050949831799262
25000	-1446.6810831532741	-1486.0326754717933	39.351592318519224	-1486.0326754717933	0.36679450319740586	0.917983619932889	0.6881651642472577	1.4821186740502952	0.29968143069133774	0.8701837059340902	0.3734128434790148	0.06311430390234793	52.19774406299865	2.050949831799262
30000	-1450.817323883528	-1489.1856178559487	38.36829397242089	-1489.1856178559487	0.3966651962643788	0.9706865301741237	0.6881651642472577	2.4542269494022375	0.29968143069133774	0.5480783065756403	0.5372741386751453	0.033624003287298095	51.00310252843173	2.050949831799262
35000	-1448.610834224473	-1487.1019609144762	38.49112669000331	-1487.1019609144762	0.46774270166903475	1.111005288269916	0.21762119650675835	2.4542269494022375	0.5594839044883936	0.5480783065756403	0.40337172402048516	0.07184183600498747	51.07775090577091	2.050949831799262
40000	-1440.4145891275357	-1478.2054925772838	37.79090344974827	-1478.2054925772838	0.3695573399460904	0.9398182380455755	0.27115740103622143	1.72006255733225	0.428518492014546	0.5278992816074581	0.5701691948631925	0.04165673260098399	50.2429463584548	2.5801069951277316
45000	-1440.5144521818593	-1482.1115065002589	41.59705431839973	-1482.1115065002589	0.3605456100536041	0.9297944823348068	0.39509809917265754	1.2841350415765187	0.3044043613028292	0.39775582372374346	0.2671212637026166	0.04741759964116435	54.01542717451265	3.716198815581966
50000	-1445.5509274012816	-1485.7537140218915	40.20278662060995	-1485.7537140218915	0.3998441135914566	0.9732314717564179	0.39509809917265754	1.8825017518254623	0.3044043613028292	0.6105762308350008	0.6171897601332275	0.058313837080386816	53.6227735836797	2.8586326080298905
55000	-1443.1327241175077	-1482.486330742658	39.35360662515044	-1482.486330742658	0.4056361461657976	0.9858139652631888	0.5735193442946699	1.8746110808170489	0.40340397642221626	0.3916903233929506	0.5669471029171368	0.0678803245440843	52.32398923641489	2.1415500018760376
60000	-1441.7056848533314	-1483.299497585811	41.593812732479684	-1483.299497585811	0.403504837623396	0.9618500064954998	0.5735193442946699	1.8746110808170489	0.40340397642221626	0.3916903233929506	0.5669471029171368	0.03931017928133748	54.017932622374076	2.1415500018760376
65000	-1436.2077435143822	-1480.290709459889	44.082965945506956	-1480.290709459889	0.39141119579675077	0.9350476322941897	0.5735193442946699	1.8746110808170489	0.40340397642221626	0.3916903233929506	0.5669471029171368	0.037285694183502735	56.45421205439983	2.1415500018760376
70000	-1440.0503024943332	-1482.4925234201016	42.4422209257685	-1482.4925234201016	0.3920444313225443	0.9514089921932137	0.24886741228114534	1.8746110808170489	0.40340397642221626	0.3916903233929506	0.37288151498241034	0.06543928366758128	54.13292545968906	2.1415500018760376
75000	-1444.5605940986522	-1482.705145208227	38.14455110957471	-1482.705145208227	0.4262939928191692	1.0790245526782942	0.24886741228114534	1.8746110808170489	0.243680184647024	0.3916903233929506	0.4192472593743126	0.05556279091332846	49.29277323920548	2.1415500018760376
80000	-1430.796804469305	-1480.5045971783688	49.70779270906382	-1480.5045971783688	0.3922364386904632	0.9320737921451663	0.16920371307341056	1.385215447089924	0.3075277442812257	0.5203256754234207	0.3503333472551043	0.039936386971281976	60.4382771371478	2.4078012462340466
85000	-1439.7097224938154	-1477.2499324342832	37.54020994046773	-1477.2499324342832	0.45285958170751944	1.10277589892987	0.16920371307341056	1.385215447089924	0.3075277442812257	0.5203256754234207	0.6613178781036162	0.05943003741782101	49.302886769936364	2.4078012462340466
90000	-1437.4825951976288	-1479.2413140197953	41.75871882216651	-1479.2413140197953	0.4587843513507296	1.0736428337130357	0.18541135476415135	1.385215447089924	0.3075277442812257	0.5203256754234207	0.30408557117794244	0.05245173086042309	52.711207360533614	2.4078012462340466
95000	-1440.298067607426	-1477.7156654273326	37.4175978199067	-1477.7156654273326	0.482569472536544	1.1697548914581979	0.18541135476415135	0.9742778789013161	0.1908786314762349	0.5203256754234207	0.30408557117794244	0.05369428902545386	47.57388805240351	2.4078012462340466
100000	-1445.1212882583375	-1483.984229000866	38.86294074252858	-1483.984229000866	0.4481063088030588	1.1057109489690051	0.11919907578609652	1.1325309498274658	0.15051118989548448	0.6062880985467133	0.3839351324928882	0.07141427684956951	49.696552555664276	2.9217593875995718
105000	-1452.5264483971707	-1487.8979163844044	35.37146798723369	-1487.8979163844044	0.36132280103226866	0.9050006144008761	0.11919907578609652	1.1325309498274658	0.19850265532912426	0.6062880985467133	0.3839351324928882	0.09260837511173661	49.19928460169806	5.388356474170026
110000	-1443.354710107212	-1486.298182142692	42.94347203548002	-1486.298182142692	0.35187654575711835	0.8487860047364004	0.26511460021595523	1.1325309498274658	0.39659353425889904	0.24045325409381493	0.2197644108185827	0.04290031403763531	59.282675833584044	8.679550947519333
