#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u47_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u47_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u47_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u47_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u47_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u47_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:Gene_u47_unique" name="distribution">
#            <parameter id="kappa.s:Gene_u47_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u47_unique" name="distribution" x="@popSize.t:Gene_u47_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u47_unique" id="treeLikelihood.Gene_u47_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u47_unique">
#            <siteModel id="SiteModel.s:Gene_u47_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u47_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Gene_u47_unique" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u47_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Gene_u47_unique" kappa="@kappa.s:Gene_u47_unique" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Gene_u47_unique" id="empiricalFreqs.s:Gene_u47_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u47_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u47_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	popSize	CoalescentConstant
100000	-440.5719732049028	-472.04793757776145	31.475964372858666	-472.04793757776145	0.05326873485159186	0.16981707779504676	3.8998445399790045	0.0279654596539499	30.44388612841397
105000	-436.7638448639712	-467.7960737452336	31.03222888126245	-467.7960737452336	0.029299098153917208	0.1278024841275494	2.9553776541684704	0.0237638488283259	29.520585482647533
110000	-442.5551943102296	-471.3753620103498	28.820167700120244	-471.3753620103498	0.03594855769836624	0.1499806252864823	2.9553776541684704	0.041775677170493415	27.87267311670138
115000	-441.6223337210971	-467.30466631172607	25.682332590628956	-467.30466631172607	0.05110519854108264	0.1756541587784828	2.9553776541684704	0.07783467418480801	25.357110738420296
120000	-435.09363316630464	-467.2637604802204	32.170127313915756	-467.2637604802204	0.038937372755886525	0.1421597355656632	2.9553776541684704	0.030732768883712458	30.915647921886887
125000	-438.68321705286604	-466.4428808952919	27.759663842425866	-466.4428808952919	0.04944318841689997	0.17851747517978783	2.9798285298247396	0.04627396831594203	26.923136551706158
130000	-441.87296441971	-469.97327121358995	28.10030679387997	-469.97327121358995	0.05157611368566778	0.18907318257155917	1.7535291633127272	0.03499061741540441	26.512837696897243
135000	-445.5999408905012	-475.49640146621175	29.896460575710538	-475.49640146621175	0.0527646535388947	0.19160685021625348	1.7535291633127272	0.030826347067377788	28.182281275600428
140000	-441.05045486261304	-472.2373090244356	31.18685416182258	-472.2373090244356	0.04717252676710457	0.1601448086223317	1.7661155321613558	0.03506290427763342	29.606610725805393
145000	-436.6947361240989	-471.5145999243765	34.81986380027763	-471.5145999243765	0.03913106292444879	0.12871058367539306	1.7661155321613558	0.022891163395313188	32.813227609000336
150000	-439.3808558871009	-469.825862191025	30.445006303924107	-469.825862191025	0.0410079381710246	0.15163346464264835	1.7661155321613558	0.03535364098273095	28.87302053962629
155000	-453.4214227113696	-477.5903825838217	24.16895987245207	-477.5903825838217	0.05429043055854678	0.22156083006075236	1.7661155321613558	0.05397544745716367	23.020101989466838
160000	-440.5883735574557	-470.28272353995897	29.694349982503226	-470.28272353995897	0.048457846195486674	0.17073967588813538	2.5957437814941153	0.034040579138920404	28.410784062822792
165000	-435.9381045280399	-471.603199489998	35.66509496195811	-471.603199489998	0.05082480514117756	0.14740674321289216	2.5957437814941153	0.02075661111579363	33.886840529157446
170000	-441.77475545379264	-469.47320897745095	27.698453523658323	-469.47320897745095	0.02936293885062813	0.13895296263632934	5.332349993690641	0.05063935264084922	27.676579992166467
175000	-437.3628298522075	-470.48865934029374	33.125829488086275	-470.48865934029374	0.049843395191128494	0.15289233948813133	3.442449532916983	0.0185096696201221	31.532483277928293
180000	-434.71497315679096	-466.880807767869	32.16583461107801	-466.880807767869	0.047830055884150006	0.14871055603465175	6.144927741581763	0.03292540240435634	31.92291203074689
185000	-440.58713893866815	-468.38731440905565	27.800175470387504	-468.38731440905565	0.04902703107100888	0.18055738868988108	6.144927741581763	0.031397321395533924	27.509731004054128
190000	-450.1842303378406	-475.35930125110957	25.175070913268975	-475.35930125110957	0.08168489912417175	0.24266761516601984	5.231411421414705	0.07491271390312804	25.517556806536152
195000	-433.34375326260715	-464.78780143545634	31.44404817284922	-464.78780143545634	0.052145849034496684	0.16547840832181918	4.430303061013736	0.03192548449502233	30.7065998625998
200000	-437.7612984060444	-467.7317223391684	29.97042393312403	-467.7317223391684	0.06204380901245286	0.18688757218658925	5.585853713703602	0.03025146874108559	29.500530110792386
205000	-435.4513284707895	-467.0198130346356	31.568484563846077	-467.0198130346356	0.04484337363267982	0.14389749260553142	2.5501634888942104	0.039907320551316044	30.426832897267847
210000	-434.5666310257217	-466.49873705604995	31.932106030328274	-466.49873705604995	0.0523851430387101	0.1567226321597841	5.0461036154949355	0.039479891060009986	31.583300269100704
215000	-442.9586665729294	-470.5565876437873	27.597921070857883	-470.5565876437873	0.03386562054680272	0.14803092284825786	7.21119531873174	0.042438927918153194	27.86054484905437
220000	-432.7251455016312	-467.49058878337814	34.765443281746954	-467.49058878337814	0.03758127533036652	0.12495667258664288	7.21119531873174	0.015749187919418876	34.03678981090523
225000	-433.90277687951635	-466.96910887186107	33.0663319923447	-466.96910887186107	0.04591199334503677	0.14764909290864614	5.107108648236746	0.023866941554080794	32.23105004662481
230000	-432.7833016387423	-467.804696906456	35.02139526771371	-467.804696906456	0.03666010895303	0.12113241018499926	3.834167103544026	0.020146728445467055	33.640573220075275
235000	-437.2915585677992	-467.55107548822946	30.259516920430233	-467.55107548822946	0.024728743057796647	0.11669432341042654	3.834167103544026	0.026782055523571113	29.163385050846063
240000	-438.0570814189948	-467.66090479707003	29.603823378075216	-467.66090479707003	0.03290244621717629	0.13666294690090977	3.834167103544026	0.039104467691003265	28.886196138913146
245000	-447.37631844113594	-471.19163409737183	23.81531565623588	-471.19163409737183	0.04344197925968445	0.19087990246576578	2.829242233316766	0.03093065361244617	22.52191132217448
250000	-432.69686595565156	-470.50259408103864	37.8057281253871	-470.50259408103864	0.04062139245439454	0.12162027825282111	3.7199788773007536	0.01300535259195018	35.95062800435569
255000	-442.619504312857	-470.77817202768483	28.15866771482785	-470.77817202768483	0.055364104979578777	0.20100503066368947	2.6699083124023626	0.044531250148874366	27.171333017732856
260000	-444.997538421394	-471.24821221238216	26.250673790988177	-471.24821221238216	0.023452415932781138	0.1372936569762209	3.6353119857167897	0.031234607631678853	25.244263365715074
265000	-440.57783618853693	-469.1257011344764	28.54786494593948	-469.1257011344764	0.03493049944419923	0.1544199676558917	3.3500566834070433	0.04863373067953787	27.889461233942185
270000	-442.3116610558231	-469.81975998336094	27.508098927537866	-469.81975998336094	0.04352186293493482	0.1575971082481751	2.68601652749046	0.06886038603138343	26.962611674355507
275000	-437.3379013620545	-467.1470111781863	29.809109816131798	-467.1470111781863	0.0526631709891608	0.17909817024106153	2.68601652749046	0.036651792755662244	28.633003841729415
280000	-445.0287496277166	-470.5523097117887	25.52356008407213	-470.5523097117887	0.06733725367702724	0.23542836805656067	2.68601652749046	0.06740113118081181	24.956653567838345
285000	-433.37854728438947	-466.0983503933738	32.7198031089843	-466.0983503933738	0.0341705950370326	0.122873338292134	5.762487981825263	0.029482448262437316	32.26995222431006
290000	-436.5067908599205	-470.12608113397624	33.619290274055736	-470.12608113397624	0.056121874749521246	0.16105168037934717	4.568578266458129	0.02781815922430988	32.78477079929799
295000	-434.19163684524676	-465.80028863259065	31.60865178734388	-465.80028863259065	0.046786467590350975	0.15371810929492852	3.6637659704732015	0.02019720498656409	30.175525502750652
300000	-443.39720910521817	-471.2293240114436	27.832114906225478	-471.2293240114436	0.03275573724647568	0.15067269830178376	3.6637659704732015	0.054342052837103284	27.38874277472779
305000	-442.3752556451699	-468.8190224010468	26.443766755876908	-468.8190224010468	0.054177924262358956	0.20584280744913264	3.6637659704732015	0.051874599970563436	25.9539255105622
310000	-438.8733303835179	-465.95935068322524	27.08602029970732	-465.95935068322524	0.047489529426156814	0.17315743234743586	3.6637659704732015	0.025011022120377015	25.866666399804437
315000	-436.69608953792937	-468.2114157435388	31.515326205609437	-468.2114157435388	0.044986179127799786	0.1471552851034009	5.9625110252015485	0.033607875691180907	31.24734426163503
320000	-438.41909190692706	-465.5326072218416	27.113515314914565	-465.5326072218416	0.04587120232029512	0.1767199938601964	4.957331289287548	0.03244525138140646	26.543797145666037
325000	-431.117984690562	-470.0999399226157	38.98195523205371	-470.0999399226157	0.033617282397273546	0.10351507939740053	3.150691944050697	0.012485318263427053	36.89543107655011
330000	-432.0400341361098	-466.42938756678427	34.38935343067446	-466.42938756678427	0.04298573998100014	0.13421024878505078	4.066379688411824	0.02451666900491561	33.277693799159735
335000	-441.4200335854944	-467.05045273667037	25.63041915117596	-467.05045273667037	0.038254093292836605	0.16466494972860415	10.756386425927069	0.03266102390321465	26.3318678429276
340000	-432.96796721422623	-470.8586884999267	37.89072128570048	-470.8586884999267	0.037226537603090595	0.10498255210915362	5.8089366905853055	0.01718236252579792	36.91286813465786
345000	-435.1209397226941	-469.176423661354	34.055483938659904	-469.176423661354	0.04610191492141483	0.14669537152845502	3.7610451140929713	0.019074578491436803	32.59660107767496
350000	-432.0905123367316	-465.82202368439914	33.731511347667535	-465.82202368439914	0.039745373187468895	0.1308831790862008	5.751096878749351	0.0216524445715295	32.970054718596344
355000	-441.66084496073546	-471.70448840601784	30.043643445282402	-471.70448840601784	0.026713252712630663	0.1276356832504388	4.4540957817591655	0.03379706365699025	29.370204157653006
360000	-440.35862020680247	-468.09415229520124	27.73553208839874	-468.09415229520124	0.056509009921524106	0.20682378133316473	4.4540957817591655	0.03233379817943522	27.017831942523177
365000	-439.4241664990025	-467.07900013594343	27.654833636940925	-467.07900013594343	0.03725583209525217	0.15600859435560963	4.4540957817591655	0.04891302655825217	27.351064177439
370000	-437.1897078831017	-466.4465606209002	29.256852737798525	-466.4465606209002	0.04453617190154388	0.14580963230630106	6.404371497690854	0.05198925003243472	29.53421046544594
375000	-441.97032010578283	-471.51243235730465	29.54211225152182	-471.51243235730465	0.029719386801946253	0.13433614021392637	4.006412243328433	0.024634883381678834	28.416646950162537
380000	-436.84185807015473	-468.6679375217769	31.826079451622125	-468.6679375217769	0.03341108243458772	0.11558748426734927	4.006412243328433	0.015411286825570858	30.231550839848143
385000	-434.8777578305359	-467.76612157576164	32.888363745225725	-467.76612157576164	0.03811726841613899	0.137821952163212	2.359590097596137	0.025524374256565393	31.227220530410698
390000	-441.7265620184574	-470.472560399127	28.745998380669597	-470.472560399127	0.03294561915742571	0.15193701188947928	2.359590097596137	0.03379680316794873	27.36558753421432
395000	-436.7096671956063	-469.09019946775703	32.38053227215071	-469.09019946775703	0.04123334651453293	0.14591931516652196	2.359590097596137	0.02556182726205845	30.720855324589454
400000	-441.74562447104734	-470.5884599171768	28.84283544612947	-470.5884599171768	0.0687640681646318	0.21511766290843645	3.091555633611309	0.04316037509375125	27.976057761158685
405000	-438.60091569091935	-469.3181888716125	30.717273180693173	-469.3181888716125	0.05819423845508547	0.17134393793512553	3.534222382778843	0.04436646252662326	30.02862599448991
410000	-438.55598414753183	-468.51459803228767	29.958613884755838	-468.51459803228767	0.0504130925435065	0.1600222675762545	10.839502164013654	0.027973333792973558	30.51962437352583
415000	-433.7304849520481	-469.20052050828394	35.47003555623584	-469.20052050828394	0.037233236846288695	0.12083804362571174	9.080135179998424	0.020877738048093408	35.4146231462319
420000	-436.67153031226786	-467.01398110357235	30.342450791304493	-467.01398110357235	0.04208642958790397	0.14727364599250434	7.923691096755069	0.025868361855915345	30.26592559302175
425000	-438.99840124947406	-472.1035634306177	33.105162181143655	-472.1035634306177	0.05734905428771304	0.173925025777473	7.923691096755069	0.023516891200054343	32.93333524824624
430000	-435.7249179341536	-467.4193571021357	31.69443916798209	-467.4193571021357	0.03935129113664622	0.13792461025954728	7.923691096755069	0.02502065720660132	31.584595069602855
435000	-443.0167347744144	-471.5179868921677	28.501252117753314	-471.5179868921677	0.024342082589326682	0.12312281181315947	10.748559307851508	0.029969072082931834	29.115315707393687
440000	-447.62112475188667	-472.55494168889584	24.933816937009173	-472.55494168889584	0.03658867008362118	0.1672614552684848	10.748559307851508	0.040110572038199906	25.83935454874625
445000	-439.1783840413819	-463.69966861008743	24.521284568705525	-463.69966861008743	0.04521113199376669	0.16445632157249998	6.979339414412511	0.0705011807948097	25.238727188533876
450000	-435.00987906754943	-465.0009364820752	29.991057414525763	-465.0009364820752	0.05546850132434907	0.17172529606768436	6.351143649633465	0.03387598508444391	29.827183459187975
455000	-441.6410822016793	-467.61475831586756	25.973676114188276	-467.61475831586756	0.03010141123786852	0.15426218119472634	4.805098513303743	0.05148533132118244	25.822827804060957
460000	-440.5541921765101	-473.0153019433766	32.461109766866464	-473.0153019433766	0.042285097561603986	0.14393974777243493	4.805098513303743	0.026833649288839443	31.658621188782206
465000	-438.2749508429436	-467.52982446448095	29.254873621537367	-467.52982446448095	0.04712911440331878	0.16461041450448466	3.059613674299208	0.04309814015636674	28.375446435291224
470000	-435.53014824416255	-466.6938792972755	31.16373105311293	-466.6938792972755	0.050162413185750376	0.16846516832498662	3.059613674299208	0.03155384057346702	29.972519333836736
475000	-437.4257573901502	-467.41778726568884	29.992029875538655	-467.41778726568884	0.04274144201343111	0.15166854176045236	3.059613674299208	0.04307565573607851	29.11208085036072
480000	-441.340383717802	-469.25614063482135	27.91575691701933	-469.25614063482135	0.04072526777062051	0.1609555108916222	4.1492216509801985	0.01955825154138758	26.6036375872187
485000	-440.4997193374943	-471.63489879084216	31.13517945334783	-471.63489879084216	0.04416349170323554	0.16327857260719608	2.5782633940365325	0.02915858360190807	29.69026660797728
490000	-434.0615264666816	-467.2667113047617	33.20518483808016	-467.2667113047617	0.03230243553880148	0.1230991709848285	2.5782633940365325	0.017672946377140508	31.259557677106216
495000	-432.93847563929836	-467.33440888571016	34.39593324641178	-467.33440888571016	0.036443536136127025	0.12141383838707819	3.1583598159546593	0.029327691671228093	33.16605015136612
500000	-431.62916033390525	-467.04596982606074	35.41680949215548	-467.04596982606074	0.03772632113224415	0.11900345654522436	3.1583598159546593	0.021744284835934668	33.887745176029036
505000	-431.92360737166837	-465.3517290879854	33.42812171631702	-465.3517290879854	0.037957904434543804	0.13078511182919678	4.965762218220091	0.02525124590753441	32.61007858426202
510000	-444.08101172001295	-474.3249852411744	30.243973521161415	-474.3249852411744	0.04068411355458155	0.15534698757218232	5.128445125403526	0.018471163771809275	29.158265402572617
515000	-445.9830595460798	-470.29342096953064	24.310361423450864	-470.29342096953064	0.05555309343761281	0.2317833868778339	2.814848688737627	0.05390866052099756	23.56727783319725
520000	-437.54192565982595	-471.1747469132933	33.63282125346732	-471.1747469132933	0.021958041025656513	0.10336111063501884	4.539033567277214	0.02059452860273206	32.489007862082126
525000	-435.5088448297359	-464.97038023112236	29.461535401386445	-464.97038023112236	0.05271464783984697	0.17974268754650272	4.539033567277214	0.03731148225592525	28.911997685850956
530000	-434.08252395886774	-464.2728013865311	30.19027742766339	-464.2728013865311	0.03824521257765314	0.14941877791435645	4.5361644086468145	0.03796086347962969	29.657154654827004
535000	-442.0950263104253	-470.386326769937	28.291300459511717	-470.386326769937	0.04927660304542314	0.18997056089862976	2.4492890994902368	0.04348888119530115	27.197404974992164
540000	-439.49873838978976	-466.5914161709205	27.092677781130746	-466.5914161709205	0.04486967046677742	0.17390520550687674	4.633575162414108	0.04547165586862501	26.768443169545783
545000	-436.29527506297507	-471.4457112404701	35.15043617749498	-471.4457112404701	0.04003161038601815	0.13325760761315675	3.2990364416372193	0.01615174060116754	33.37241892145067
550000	-436.6578174275102	-465.980489966616	29.32267253910579	-465.980489966616	0.04901143541338124	0.17270799771984985	3.2990364416372193	0.035096094946170296	28.32071733122592
555000	-439.12422805164493	-471.341910029726	32.21768197808107	-471.341910029726	0.03386796116648394	0.13147327284691643	5.198529370797824	0.026280739781500365	31.50374606456457
560000	-437.6014489309114	-467.5302750675926	29.928826136681238	-467.5302750675926	0.04391382516563962	0.14886402445507216	8.372627724975247	0.03724447461774606	30.310601127055126
565000	-433.83687218702346	-467.1637350836052	33.326862896581744	-467.1637350836052	0.029484010758826174	0.10883077885220453	8.372627724975247	0.018004420737942985	32.981751609836564
570000	-441.98893512868483	-469.7245007303512	27.73556560166637	-469.7245007303512	0.033068055211017675	0.14994765586918582	8.372627724975247	0.03579277865700338	28.077583150194755
575000	-440.23020133675897	-470.79200316011935	30.561801823360362	-470.79200316011935	0.029585043075465257	0.11712816966818333	8.372627724975247	0.038582524353831374	30.97887264932762
580000	-436.17094105343375	-465.5952679656894	29.424326912255673	-465.5952679656894	0.023235186794752758	0.11114255142725199	5.10015914765105	0.04543537574356303	29.230931002648024
585000	-443.42229814687244	-469.89722840308457	26.47493025621211	-469.89722840308457	0.06256843826331535	0.2192751523774146	5.10015914765105	0.024530676335203783	25.66516777322439
590000	-437.386261400977	-469.6908981636061	32.3046367626291	-469.6908981636061	0.04098876954522488	0.13905604022657234	4.162934172010961	0.026673110632946046	31.306972047863315
595000	-439.3634759392846	-466.86886178103146	27.50538584174681	-466.86886178103146	0.0262839626404974	0.13509820130503702	4.162934172010961	0.026652717989370082	26.506956295187614
600000	-442.0838473375689	-470.4676248151831	28.383777477614213	-470.4676248151831	0.043700791501920876	0.1826466952449491	4.162934172010961	0.034954165226254684	27.65649443559524
605000	-437.0478810874423	-470.58658404957305	33.538702962130756	-470.58658404957305	0.02024719243962647	0.0934260463531921	4.679164676707276	0.024753842374077944	32.6195233482808
610000	-445.1588193238481	-470.1582012378365	24.99938191398842	-470.1582012378365	0.04137429050098189	0.1809152800881841	4.679164676707276	0.05753762587235277	24.923660672534535
615000	-436.6537868084269	-468.7066506026703	32.05286379424344	-468.7066506026703	0.029492836640802662	0.12054786679108892	3.5412039172753618	0.020607359778521257	30.599687294835174
620000	-442.395305449934	-468.49946475725625	26.104159307322195	-468.49946475725625	0.06512086862930615	0.2188665030575977	5.810140944417632	0.0251193574406925	25.506369543089573
625000	-436.1541647269028	-464.33315115290696	28.178986426004126	-464.33315115290696	0.04286055240552991	0.16397093468449064	5.810140944417632	0.030923151063499122	27.789063028819392
630000	-436.5928513635391	-466.9436280999487	30.350776736409532	-466.9436280999487	0.04684270904104366	0.1563100293568646	5.810140944417632	0.02521724290794975	29.756876213403594
635000	-433.9162683159244	-464.52436210657913	30.608093790654735	-464.52436210657913	0.04621446706374997	0.15912217350297744	6.328685323152152	0.029236544714361108	30.29147061909528
640000	-432.90643735454665	-464.72954437915746	31.823107024610806	-464.72954437915746	0.03739386248611849	0.1322634680040161	6.328685323152152	0.020799468657174972	31.165991836028727
645000	-435.45190623813914	-469.54613417623204	34.09422793809289	-469.54613417623204	0.04760898080049613	0.14402713245968268	6.328685323152152	0.02414843149327846	33.586404737928795
650000	-433.6292327988405	-468.20517609067474	34.5759432918342	-468.20517609067474	0.041849762014097874	0.12308283136891177	7.440680486839818	0.01410586275744311	33.78829430336307
655000	-434.4256412727952	-464.2881389540827	29.86249768128749	-464.2881389540827	0.05115017135069797	0.16568652210931578	7.059405910626611	0.03169292526243493	29.798736376659587
