#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u39_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u39_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u39_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u39_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u39_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u39_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u39_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u39_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="kappa1Prior.s:Gene_u39_unique" name="distribution">
#            <parameter id="kappa1.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:Gene_u39_unique" name="distribution">
#            <parameter id="kappa2.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u39_unique" name="distribution" x="@popSize.t:Gene_u39_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u39_unique" id="treeLikelihood.Gene_u39_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u39_unique">
#            <siteModel gammaCategoryCount="3" id="SiteModel.s:Gene_u39_unique" shape="@gammaShape.s:Gene_u39_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u39_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u39_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:Gene_u39_unique" kappa1="@kappa1.s:Gene_u39_unique" kappa2="@kappa2.s:Gene_u39_unique" spec="beast.base.evolution.substitutionmodel.TN93">
#                    <frequencies data="@Gene_u39_unique" id="empiricalFreqs.s:Gene_u39_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u39_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u39_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa1	kappa2	gammaShape	popSize	CoalescentConstant
1300000	-4344.251814000505	-4429.266068930569	85.01425493006481	-4429.266068930569	0.025216308877856915	0.06705104503876355	4.460514436330199	9.208345987533145	0.11449825743553493	0.00504354786722732	86.39351197703019
1305000	-4346.033893878892	-4422.262555114917	76.22866123602502	-4422.262555114917	0.024557017963111962	0.07085400314106714	4.460514436330199	9.208345987533145	0.11449825743553493	0.010740116629190912	78.36379445499836
1310000	-4350.555298453358	-4429.13945062086	78.58415216750241	-4429.13945062086	0.02342819361088807	0.06843133234482696	4.460514436330199	9.208345987533145	0.11449825743553493	0.009036042445483134	80.54652073409524
1315000	-4351.945824156709	-4424.234851017434	72.28902686072549	-4424.234851017434	0.02963955789149239	0.08568456523590424	3.406799705522241	9.208345987533145	0.11449825743553493	0.012993450464602823	74.28294865848883
1320000	-4351.494349940405	-4425.802964015574	74.30861407516834	-4425.802964015574	0.02829272580551325	0.07912380089043439	3.406799705522241	9.208345987533145	0.11449825743553493	0.013315515051473277	76.3270203534065
1325000	-4361.1092207998245	-4435.972278204204	74.86305740437946	-4435.972278204204	0.023653531487146138	0.07079250443094508	3.406799705522241	9.208345987533145	0.11449825743553493	0.011707520922186508	76.75276523120102
1330000	-4353.861817265023	-4430.841549635493	76.97973237046943	-4430.841549635493	0.022596691447028115	0.06868348383072656	3.406799705522241	9.208345987533145	0.11449825743553493	0.005855563351846053	78.17660095778655
1335000	-4355.1319245785735	-4426.606728692546	71.47480411397325	-4426.606728692546	0.02922509489726371	0.08616591391160308	3.406799705522241	9.208345987533145	0.11449825743553493	0.01191942532395793	73.38244994104299
1340000	-4350.830671380472	-4434.703087941219	83.87241656074599	-4434.703087941219	0.025669570501711994	0.0666732255111651	3.406799705522241	6.718696553636425	0.1584370008179158	0.0073048909810051795	84.80481235176136
1345000	-4348.037358984144	-4426.730581763362	78.69322277921854	-4426.730581763362	0.02444329227657217	0.07051543291514933	3.406799705522241	6.718696553636425	0.1584370008179158	0.00916129301305292	79.85206177638398
1350000	-4353.395093774548	-4432.467950941047	79.07285716649935	-4432.467950941047	0.024022312350161338	0.07098653376681784	3.406799705522241	6.718696553636425	0.1156992738803438	0.008598633475354663	80.12557440179211
1355000	-4349.364672736829	-4427.166044841397	77.80137210456834	-4427.166044841397	0.02329802263735121	0.06718098991074047	3.406799705522241	6.718696553636425	0.1156992738803438	0.008971586761328922	78.89654860433747
1360000	-4355.522435744629	-4430.54781490399	75.02537915936172	-4430.54781490399	0.02049513585394616	0.06519650597006868	2.8060232661463065	6.718696553636425	0.1156992738803438	0.010598309515771264	76.07719393430779
1365000	-4361.33775061733	-4436.149986487852	74.81223587052203	-4436.149986487852	0.02748283451833514	0.07882708965436244	2.8060232661463065	6.718696553636425	0.1156992738803438	0.010779788593470651	75.88102909100577
1370000	-4353.144758575975	-4432.091201064201	78.94644248822657	-4432.091201064201	0.029830412499874063	0.08289561960337954	3.15323311928785	8.277688222385386	0.1156992738803438	0.006604855383457358	79.99220538349645
1375000	-4354.7890648112125	-4429.311851762573	74.52278695135979	-4429.311851762573	0.024994064357422754	0.07346122026265743	5.304624193403612	8.277688222385386	0.1156992738803438	0.008898253830696645	76.52273986115976
1380000	-4351.895225331887	-4428.427012130117	76.53178679823039	-4428.427012130117	0.03008185082126508	0.08058370440533161	5.416371144226243	8.277688222385386	0.1156992738803438	0.012540333254646052	78.9047412532718
1385000	-4352.189557503483	-4429.2808636786385	77.09130617515517	-4429.2808636786385	0.0249436648633441	0.07198204453743348	3.9877335898695	10.523486958137099	0.1952050108989127	0.009433578371992013	79.27734627037316
1390000	-4352.803357616549	-4431.9934474791935	79.19008986264474	-4431.9934474791935	0.027168958661530053	0.0752784547099541	3.9877335898695	10.523486958137099	0.10894263253099253	0.009722984164697733	81.32008467220409
1395000	-4360.357636209895	-4430.9817404739515	70.62410426405702	-4430.9817404739515	0.028643018157938935	0.08747131413334142	3.9877335898695	8.059098646155478	0.10894263253099253	0.012208046911246103	72.50653519270104
1400000	-4347.479080646956	-4423.858922847475	76.37984220051871	-4423.858922847475	0.025958411023266327	0.07336356905023982	3.9877335898695	10.284134057212743	0.10894263253099253	0.006828310626000397	78.11365237590468
1405000	-4352.215794226728	-4428.400355750663	76.18456152393546	-4428.400355750663	0.024842208592348043	0.07232093206848911	3.9877335898695	7.322808559439161	0.10894263253099253	0.011918358267305997	77.8834671977483
1410000	-4350.767816306333	-4428.716722076492	77.94890577015904	-4428.716722076492	0.027652871454454123	0.07507794040704249	3.9877335898695	9.166674621997522	0.10894263253099253	0.007080475272695666	79.51023002913291
1415000	-4347.9517296889035	-4424.13213670553	76.1804070166263	-4424.13213670553	0.02521882089917104	0.07283386710045005	4.087338068734374	9.166674621997522	0.10894263253099253	0.006694269863710973	77.71655864438745
1420000	-4352.533155467368	-4427.465128770419	74.93197330305165	-4427.465128770419	0.025342737211978224	0.07504067296143133	4.087338068734374	9.166674621997522	0.10894263253099253	0.005864929842098958	76.33586353447053
1425000	-4351.229737657658	-4422.979504124453	71.7497664667954	-4422.979504124453	0.025995215922376743	0.07296264806460873	4.087338068734374	9.166674621997522	0.10894263253099253	0.019019577813289803	74.33013503819483
1430000	-4350.158321184679	-4425.648466503495	75.49014531881592	-4425.648466503495	0.023576006818016068	0.07130856598308441	4.087338068734374	9.166674621997522	0.10894263253099253	0.008496426356237307	77.26469067674576
1435000	-4345.595920948437	-4422.643155886135	77.0472349376975	-4422.643155886135	0.02538528879984014	0.07243685731652705	4.087338068734374	9.166674621997522	0.10894263253099253	0.008213294957280499	78.78788882679122
1440000	-4346.116109942916	-4428.099316150945	81.98320620802886	-4428.099316150945	0.025105442375939774	0.06672195182930486	4.087338068734374	9.166674621997522	0.14340977575657068	0.0049901577602034074	83.26004058730578
1445000	-4351.583895432991	-4429.025009490959	77.44111405796767	-4429.025009490959	0.020421174677942758	0.06386548724413654	4.087338068734374	9.166674621997522	0.14340977575657068	0.008611093355704662	79.26353220981248
1450000	-4360.942734168689	-4431.040570330224	70.09783616153554	-4431.040570330224	0.026904452424818363	0.08355551598747536	4.022879980010838	6.723004696741438	0.14340977575657068	0.009145183789333197	71.43998550958266
1455000	-4348.697096856588	-4426.58028002847	77.88318317188205	-4426.58028002847	0.023316988365147697	0.06964769429135914	4.022879980010838	6.723004696741438	0.14340977575657068	0.007577163794326456	79.0372441010617
1460000	-4345.219482573689	-4424.9352437943735	79.71576122068481	-4424.9352437943735	0.028434067925689487	0.07637858579348765	4.022879980010838	9.712706037981626	0.14340977575657068	0.007086157253284238	81.42725175210937
1465000	-4349.436293441066	-4426.503870833643	77.0675773925778	-4426.503870833643	0.02523376071590997	0.07405847514746922	4.022879980010838	9.712706037981626	0.14340977575657068	0.007442163699375984	78.82808635207006
1470000	-4356.903896731965	-4436.755598664053	79.85170193208826	-4436.755598664053	0.02332219205750588	0.06512659432926467	4.022879980010838	9.712706037981626	0.14340977575657068	0.007640304227040043	81.63848668788562
1475000	-4350.218598584216	-4426.607195119787	76.38859653557094	-4426.607195119787	0.026435702545430987	0.07644210293285897	4.022879980010838	9.712706037981626	0.14340977575657068	0.00940899428702395	78.38360993953187
1480000	-4355.788911522569	-4429.603109998886	73.81419847631729	-4429.603109998886	0.026094965015146777	0.07768479839160224	4.022879980010838	9.712706037981626	0.1700822085628222	0.008032953175761788	75.67777047043155
1485000	-4347.105268867536	-4429.655879173415	82.55061030587882	-4429.655879173415	0.02605588009741492	0.0703209289920807	4.022879980010838	9.712706037981626	0.10814090799769319	0.006499631627503238	84.14043427384232
1490000	-4347.776468246489	-4424.641254067133	76.86478582064402	-4424.641254067133	0.02502862935412346	0.07161626576569699	4.022879980010838	11.89912447231864	0.10814090799769319	0.008711311473991836	79.12917632523575
1495000	-4354.817373018997	-4430.842569591418	76.02519657242085	-4430.842569591418	0.023859462395549754	0.07120766425542241	4.022879980010838	13.614066873241454	0.10814090799769319	0.007025288626410779	78.34214583557984
1500000	-4364.188593596785	-4436.216440776518	72.02784717973289	-4436.216440776518	0.03209244194167906	0.09126266233550254	4.368358343992752	9.029171695515789	0.10814090799769319	0.007809861499706755	73.77579980344476
1505000	-4360.8653372363415	-4438.141558363249	77.27622112690754	-4438.141558363249	0.024979491681348102	0.07302266548749951	4.368358343992752	9.029171695515789	0.10814090799769319	0.009518431207965144	79.22201656678214
1510000	-4352.914909261351	-4425.24648928719	72.33158002583943	-4425.24648928719	0.027591685849370138	0.08263561880436393	4.368358343992752	9.029171695515789	0.17750469039396002	0.009600378427429222	74.35531171918628
1515000	-4350.805462315176	-4429.277608216703	78.47214590152744	-4429.277608216703	0.02276365586879013	0.06635685968338803	4.368358343992752	9.029171695515789	0.17750469039396002	0.009224584502601052	80.45594722619734
1520000	-4354.376139392968	-4429.746251419244	75.3701120262759	-4429.746251419244	0.025722154596031326	0.07583805278132408	4.368358343992752	9.029171695515789	0.17750469039396002	0.009892489327957995	77.42381701787755
1525000	-4348.740046270429	-4428.683473912046	79.94342764161689	-4428.683473912046	0.028498833349357277	0.07775521252240826	4.368358343992752	9.029171695515789	0.12498333401026263	0.008514752590459619	81.79463571932189
1530000	-4357.505667091642	-4429.9589270627985	72.45325997115677	-4429.9589270627985	0.032153266576390824	0.08988707894859274	4.368358343992752	9.029171695515789	0.12498333401026263	0.0062740075542684955	73.99908310472631
1535000	-4349.260760809072	-4426.617461550923	77.35670074185087	-4426.617461550923	0.029057951357553024	0.07982810696747905	4.368358343992752	9.029171695515789	0.12498333401026263	0.008722394880664676	79.23200240408494
1540000	-4345.531273871629	-4424.527733056011	78.9964591843819	-4424.527733056011	0.02329707344310449	0.06611119779337751	4.368358343992752	9.029171695515789	0.12498333401026263	0.006143753711411669	80.52130291313296
1545000	-4350.527273088166	-4429.37268628423	78.84541319606444	-4429.37268628423	0.022754565035067023	0.06601777629449017	3.6347662539456858	6.0749780489055585	0.12498333401026263	0.00839436696479691	79.8030476080992
1550000	-4350.053363076078	-4431.355294493718	81.30193141763961	-4431.355294493718	0.020419570373973836	0.05791575680029144	3.6347662539456858	9.019874003685242	0.14661814224425385	0.008229713665521617	82.91006067774109
1555000	-4349.337815686332	-4428.292157113518	78.95434142718646	-4428.292157113518	0.028136372226663882	0.07491592359139153	4.4835926045451995	10.295979761851047	0.14661814224425385	0.00731529469454749	80.94719144128919
1560000	-4360.201489641891	-4432.492007832569	72.29051819067679	-4432.492007832569	0.022532049664778803	0.07378115068721434	4.098324808682095	10.295979761851047	0.2702083580545744	0.010886491747741913	74.6884754037637
1565000	-4351.619524406084	-4428.967495927907	77.34797152182374	-4428.967495927907	0.02301506116898021	0.06682755958541056	5.5976298330650245	10.295979761851047	0.16194526936864956	0.009080276639689858	79.88103820929007
1570000	-4357.080798056523	-4435.067843807853	77.98704575132946	-4435.067843807853	0.023700751813073705	0.06810421478380324	5.5976298330650245	10.295979761851047	0.16194526936864956	0.00598763942046571	80.10370502744166
1575000	-4356.099781134204	-4431.828346970611	75.72856583640713	-4431.828346970611	0.025648000926859094	0.07521154925250392	5.5976298330650245	10.295979761851047	0.16194526936864956	0.007598906763621026	78.08353225485153
1580000	-4355.611900822274	-4428.290933414153	72.67903259187949	-4428.290933414153	0.030048710668117894	0.08542908561557395	5.5976298330650245	10.295979761851047	0.14904591712789733	0.008719816393726007	75.15869344996364
1585000	-4350.7700994125	-4422.355432486023	71.58533307352332	-4422.355432486023	0.026052130223225525	0.07738962732027392	4.464613876466868	9.02312632912691	0.10903776973205463	0.01512644662617218	74.02262052618842
1590000	-4353.159866981359	-4426.295636522021	73.13576954066157	-4426.295636522021	0.026441847984897363	0.07942515653475206	4.464613876466868	9.02312632912691	0.10903776973205463	0.009677266494900624	75.1263918237972
1595000	-4360.818413985972	-4433.257976015475	72.43956202950227	-4433.257976015475	0.02065063975121939	0.0668279156286049	6.100523837643668	12.952765825637627	0.10817867200982102	0.009357526123965298	75.51918458556942
1600000	-4352.409634362924	-4431.946952093401	79.53731773047619	-4431.946952093401	0.020503612424218193	0.06018057717538475	6.100523837643668	11.383257633934104	0.10817867200982102	0.007786124064792522	82.1802083623058
1605000	-4356.139045400734	-4430.154824722311	74.01577932157626	-4430.154824722311	0.028766408502511623	0.08041870849042299	6.100523837643668	11.383257633934104	0.10817867200982102	0.010434558105140875	76.95144996225922
1610000	-4352.985399343883	-4429.6255679869955	76.64016864311303	-4429.6255679869955	0.026618050536677235	0.07454390006335747	6.100523837643668	11.383257633934104	0.10817867200982102	0.008743325423025241	79.39900669202433
1615000	-4358.630603909337	-4430.627594362491	71.99699045315451	-4430.627594362491	0.027276289078016484	0.08166689456140043	6.100523837643668	8.83865640977627	0.10817867200982102	0.014134893293652974	74.77175913236384
1620000	-4349.454981795643	-4429.345085373429	79.89010357778635	-4429.345085373429	0.026922765049774602	0.07533722871249553	6.100523837643668	8.83865640977627	0.10817867200982102	0.007580042915477198	82.04174467627648
1625000	-4350.2883702847685	-4429.378564339209	79.09019405444107	-4429.378564339209	0.021267481645076997	0.062076972393765174	6.100523837643668	8.83865640977627	0.1375382982780174	0.009209493991235128	81.4659108254126
1630000	-4351.481022504655	-4430.973220869374	79.49219836471943	-4430.973220869374	0.026471895329959572	0.07100621762569577	6.100523837643668	10.769230331423172	0.1375382982780174	0.006846106554969224	81.93049436344178
1635000	-4359.722667491019	-4432.002455962289	72.2797884712701	-4432.002455962289	0.031749699654251826	0.0885834858645418	6.100523837643668	10.769230331423172	0.1375382982780174	0.012908795616406975	75.3523132752027
1640000	-4359.199954979705	-4434.74434354836	75.54438856865534	-4434.74434354836	0.02970393974203892	0.08012073328958907	4.534931615145302	10.045607081174637	0.1375382982780174	0.010872706877156487	77.89411369277974
1645000	-4353.575110181866	-4426.541369619031	72.96625943716472	-4426.541369619031	0.022954740321911644	0.06990834405485363	4.534931615145302	10.045607081174637	0.1375382982780174	0.010494148083000494	75.28054664479095
1650000	-4355.044968603031	-4431.926250277964	76.88128167493363	-4431.926250277964	0.024459764661786586	0.07117644675036414	3.054808908877155	6.767414026045878	0.1375382982780174	0.010071531443816555	78.00436459963807
1655000	-4356.638067342259	-4433.278087187714	76.64001984545456	-4433.278087187714	0.023897783015117507	0.07125785235776147	4.275645461310526	6.767414026045878	0.1375382982780174	0.00756630868909985	77.87460209677504
1660000	-4356.486190180048	-4435.915031453811	79.42884127376367	-4435.915031453811	0.026835775268122856	0.0741243712154298	3.8488800258971256	6.448109432303539	0.1457678651953165	0.007898537468358575	80.50673054960231
1665000	-4353.7227833293055	-4432.870188429821	79.14740510051516	-4432.870188429821	0.02644653852429513	0.07348912852073872	3.8488800258971256	10.747131191516472	0.1457678651953165	0.009420443225817143	81.27827207148052
1670000	-4351.214601745963	-4433.341291585944	82.12668983998186	-4433.341291585944	0.0238871601212112	0.06494590181901681	6.664918398057988	10.747131191516472	0.1457678651953165	0.006699886191183151	84.68452913152764
1675000	-4354.971145627229	-4429.59575042327	74.62460479604118	-4429.59575042327	0.024891315129978765	0.07367923454599458	6.664918398057988	10.747131191516472	0.1457678651953165	0.009742716034636686	77.55687348016568
1680000	-4355.799790849931	-4434.889096425295	79.08930557536391	-4434.889096425295	0.02282310049128238	0.06428862476372335	6.664918398057988	16.095309533232385	0.1457678651953165	0.007017574042195206	82.50489039087837
1685000	-4353.263736027251	-4427.861249196549	74.59751316929733	-4427.861249196549	0.025021199649664153	0.07204314220033518	6.664918398057988	14.715095243655957	0.1661136408362098	0.007873565675388819	77.95940586357952
1690000	-4350.151104898015	-4427.333675882163	77.18257098414857	-4427.333675882163	0.027718099473343093	0.07477738156769224	5.944319590725087	14.715095243655957	0.1661136408362098	0.006877783697327585	80.2333402583817
1695000	-4353.003846403627	-4430.158067909874	77.15422150624711	-4430.158067909874	0.026406625212206818	0.07394276796200679	5.944319590725087	14.715095243655957	0.1661136408362098	0.005596943463478236	79.99891495608799
1700000	-4356.494937141431	-4434.763900202951	78.26896306151919	-4434.763900202951	0.027474379631473193	0.07517747939093623	5.944319590725087	14.715095243655957	0.11228484680935677	0.005914017315847152	81.11493242806151
1705000	-4351.410769427938	-4430.540289505266	79.1295200773275	-4430.540289505266	0.024882872479057502	0.06961502293251966	5.944319590725087	9.402337884653948	0.16761759678932955	0.007956089943035248	81.4595775151181
1710000	-4356.697193400478	-4433.089919520796	76.39272612031833	-4433.089919520796	0.028163514201456154	0.078096653940215	4.566431798157101	12.25782860901656	0.25655196746111153	0.007210159544195202	78.83811190547391
1715000	-4355.92551144919	-4433.218947212012	77.29343576282207	-4433.218947212012	0.0313893789776659	0.08332252740583898	6.809555509466317	11.098408654498117	0.25655196746111153	0.009268555294338234	80.3813256231022
1720000	-4356.189737131865	-4435.874391566773	79.68465443490855	-4435.874391566773	0.026924589841280443	0.07414947220695581	4.4370659957766385	11.098408654498117	0.21433452590664098	0.0059468234114028245	81.66518919828991
1725000	-4353.357766466502	-4432.36696218984	79.0091957233384	-4432.36696218984	0.020983304191145663	0.06199456070626354	5.488266375020135	11.098408654498117	0.13900949602299215	0.008256309070035692	81.53628762265673
1730000	-4349.9084161147475	-4428.809565501161	78.9011493864135	-4428.809565501161	0.027422955366057548	0.07625670701495596	4.052459331297762	8.410983236095857	0.13900949602299215	0.009156131190941748	80.6191551210902
1735000	-4349.301010484526	-4424.701486990717	75.40047650619107	-4424.701486990717	0.024474876496645537	0.07291065937892216	4.052459331297762	8.410983236095857	0.13900949602299215	0.008833500814967093	77.08260991479723
1740000	-4349.660364525898	-4429.156135778826	79.4957712529274	-4429.156135778826	0.028380406202993626	0.07578692091524021	4.052459331297762	8.410983236095857	0.13900949602299215	0.008489238069024123	81.13815250898011
1745000	-4348.375110537956	-4425.91364650073	77.5385359627734	-4425.91364650073	0.026003421973755766	0.0730721051157077	4.052459331297762	8.410983236095857	0.13900949602299215	0.0072715559000632425	79.02608825221232
1750000	-4356.7518719310765	-4431.135567868561	74.38369593748529	-4431.135567868561	0.028039463393201857	0.08015145540644618	4.052459331297762	8.410983236095857	0.13900949602299215	0.00863638659964685	76.04326221946728
1755000	-4355.551705723235	-4431.205778461857	75.65407273862235	-4431.205778461857	0.026713878566642292	0.07837135667438488	4.052459331297762	8.410983236095857	0.13900949602299215	0.010984019886006755	77.55409622181543
1760000	-4356.414510337172	-4430.8681705523495	74.45366021517702	-4430.8681705523495	0.02702502251915085	0.08069057821816662	2.8465065623644166	6.59762688507248	0.13900949602299215	0.011818186736706805	75.62380202853556
1765000	-4347.227106650245	-4427.401040902989	80.17393425274331	-4427.401040902989	0.029941634606981668	0.08180027339453307	2.8465065623644166	6.59762688507248	0.13900949602299215	0.0076334512669611705	80.90697654385481
1770000	-4360.071554106802	-4434.847617037483	74.77606293068106	-4434.847617037483	0.028028574494853624	0.0817430585814001	2.8465065623644166	8.063152741235951	0.13900949602299215	0.009157626319159428	76.01845932637207
1775000	-4348.384287082088	-4429.5332289197295	81.14894183764102	-4429.5332289197295	0.025541312212434924	0.06933471559830418	4.8154678951294345	8.063152741235951	0.13900949602299215	0.007370340449115677	82.80391384998099
1780000	-4352.30806628677	-4427.409017855944	75.10095156917414	-4427.409017855944	0.021562948506821885	0.06577205075034387	4.8154678951294345	8.063152741235951	0.10291244592200702	0.007073687440718579	76.67874453794062
1785000	-4346.3644389277015	-4427.36450334856	81.00006442085832	-4427.36450334856	0.023772581320063085	0.06766229223302153	3.275421470849923	8.063152741235951	0.10291244592200702	0.0091694347191569	82.35845057239237
1790000	-4352.950509384362	-4431.4725728611975	78.52206347683526	-4431.4725728611975	0.027584119209711936	0.07562596275035664	3.746223088558153	8.063152741235951	0.10291244592200702	0.009276860881320157	80.0481962727714
1795000	-4347.101127555117	-4426.168641861939	79.06751430682235	-4426.168641861939	0.028466011395139428	0.07624998001049564	3.746223088558153	8.063152741235951	0.10291244592200702	0.010595962425543812	80.7265969055901
1800000	-4349.884871738448	-4426.5954369429255	76.71056520447759	-4426.5954369429255	0.023049464032036143	0.06907887068015083	3.746223088558153	8.063152741235951	0.10291244592200702	0.008831589731262704	78.18750981386663
1805000	-4355.008559494347	-4436.272358671477	81.26379917713078	-4436.272358671477	0.026515829029431757	0.07153427593334864	3.746223088558153	8.063152741235951	0.10291244592200702	0.007142661251884465	82.52849418185376
1810000	-4347.91877386857	-4423.440451720709	75.52167785213888	-4423.440451720709	0.027022574979869624	0.07789731031477477	4.760555427621663	9.399727618974662	0.10291244592200702	0.011238212412765253	77.81441902819891
1815000	-4348.093653640318	-4429.199156281309	81.1055026409914	-4429.199156281309	0.022613090901091846	0.06556502802645676	3.3305130773889595	11.015846907405281	0.10291244592200702	0.005395286030031992	82.51261830811215
1820000	-4352.575499065195	-4429.793005624441	77.21750655924637	-4429.793005624441	0.02161835152469295	0.06725492541124338	3.3305130773889595	7.0663367726250055	0.10291244592200702	0.00987074509521695	78.45013231346053
1825000	-4354.14572043225	-4426.810682641163	72.66496220891364	-4426.810682641163	0.023132014846690252	0.07184508262512626	3.3305130773889595	7.0663367726250055	0.10291244592200702	0.015263325946497519	74.3334655756695
1830000	-4352.232088341483	-4431.377069881998	79.14498154051452	-4431.377069881998	0.02285940747345779	0.06674009791187309	4.000419492108923	7.266559712323371	0.1118061328463842	0.007995084928696843	80.43887364300889
1835000	-4353.830189514635	-4430.922346023009	77.09215650837356	-4430.922346023009	0.021122699172886093	0.06409654521525032	4.000419492108923	7.266559712323371	0.1118061328463842	0.008643739694628545	78.46405696610847
1840000	-4347.280636993679	-4423.5052502126655	76.22461321898659	-4423.5052502126655	0.028764721909868732	0.07856657507847478	4.000419492108923	9.347553577071121	0.14408974541298772	0.008006627742069186	77.98283543667121
1845000	-4350.640260025801	-4429.717938424056	79.07767839825571	-4429.717938424056	0.023846490483661074	0.06717226635618394	4.000419492108923	8.927708489317137	0.14408974541298772	0.006404962684767131	80.53109881645197
1850000	-4353.294891832359	-4430.687428864012	77.39253703165264	-4430.687428864012	0.029700434607407514	0.07968261913129833	4.000419492108923	10.026635088844893	0.14408974541298772	0.008440997050474292	79.33073048300083
1855000	-4340.128849012402	-4424.349167121035	84.22031810863308	-4424.349167121035	0.0224154006497393	0.06164795002392837	4.000419492108923	8.003493200152832	0.14408974541298772	0.006680308988978048	85.52719945289053
1860000	-4350.536531020539	-4430.242972444945	79.7064414244056	-4430.242972444945	0.020438759268063694	0.06200771438745685	4.000419492108923	9.815705086118784	0.10940044089390683	0.009213703105864526	81.65865938192546
1865000	-4353.00867306474	-4427.467475536619	74.45880247187863	-4427.467475536619	0.02983911970207577	0.08372807966508633	4.9670610022040975	10.892415536756483	0.16671874213407886	0.008000451857510815	76.80516515668339
1870000	-4354.739363017635	-4428.613829831816	73.87446681418056	-4428.613829831816	0.0317910742335757	0.08937727040604757	4.780064135032913	10.598351284961334	0.14311548045000458	0.008530357651930156	76.1572096232588
1875000	-4355.280213630124	-4429.049380182221	73.76916655209655	-4429.049380182221	0.02239040729297054	0.06829030678321665	4.780064135032913	7.311195277914056	0.14311548045000458	0.01334058387098827	75.8485733602291
1880000	-4359.869493716958	-4433.071669000372	73.20217528341429	-4433.071669000372	0.031273528594651295	0.08714245915112147	4.780064135032913	7.311195277914056	0.10006459365377778	0.010853788184913667	75.03223455729852
1885000	-4351.308623794476	-4424.378190876712	73.06956708223616	-4424.378190876712	0.027129403371329856	0.0783973192236733	4.780064135032913	10.151234386886554	0.10006459365377778	0.011466361019199154	75.52500048152432
1890000	-4352.8630186405935	-4431.0657579903245	78.20273934973119	-4431.0657579903245	0.023281978540927162	0.07093672192853305	4.780064135032913	10.151234386886554	0.10006459365377778	0.007209212612446337	80.19411486659394
