#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u39_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u39_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u39_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u39_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u39_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u39_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u39_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u39_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u39_unique" name="distribution" x="@popSize.t:Gene_u39_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:Gene_u39_unique" name="distribution">
#            <parameter id="rateAC.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:Gene_u39_unique" name="distribution">
#            <parameter id="rateAG.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:Gene_u39_unique" name="distribution">
#            <parameter id="rateAT.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:Gene_u39_unique" name="distribution">
#            <parameter id="rateCG.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:Gene_u39_unique" name="distribution">
#            <parameter id="rateGT.s:Gene_u39_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u39_unique" id="treeLikelihood.Gene_u39_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u39_unique">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gene_u39_unique" shape="@gammaShape.s:Gene_u39_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u39_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u39_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:Gene_u39_unique" rateAC="@rateAC.s:Gene_u39_unique" rateAG="@rateAG.s:Gene_u39_unique" rateAT="@rateAT.s:Gene_u39_unique" rateCG="@rateCG.s:Gene_u39_unique" rateGT="@rateGT.s:Gene_u39_unique" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:Gene_u39_unique" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@Gene_u39_unique" id="empiricalFreqs.s:Gene_u39_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u39_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u39_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	rateAC	rateAG	rateAT	rateCG	rateGT	popSize	CoalescentConstant
0	-10447.497804054969	-10388.886932724152	-58.61087133081673	-10388.886932724152	1.288701043546247	6.821855256125638	1.0	1.0	1.0	1.0	1.0	1.0	0.3	-42.91014449760751
5000	-4451.896347415024	-4495.37556820615	43.479220791125954	-4495.37556820615	0.024223906016909283	0.08502719537407145	0.24076031345014204	1.7148549047707136	1.5669176200446575	0.42815168380404994	0.9515944436789254	0.811839654883539	0.015527943370469753	55.36654434587927
10000	-4340.275684857196	-4394.846895409711	54.5712105525145	-4394.846895409711	0.022586105604917	0.06884541534387821	0.24076031345014204	1.0017719126852822	1.255124004961479	0.303444255255133	0.5254686122831044	0.49060733051732336	0.007658043822492441	63.48638498223618
15000	-4321.025977500971	-4384.200639972804	63.17466247183336	-4384.200639972804	0.019836045774610817	0.05785655660887007	0.24076031345014204	1.0017719126852822	1.255124004961479	0.17156520473501033	0.5254686122831044	0.49060733051732336	0.00698980241582839	71.44362191258138
20000	-4311.730426560499	-4374.4651812953725	62.734754734873455	-4374.4651812953725	0.025187414235630874	0.06880608475595484	0.24076031345014204	1.0017719126852822	0.9971219220219821	0.10083568863838016	0.5254686122831044	0.29635250143736686	0.008579896625515362	69.96688721921457
25000	-4303.024096073686	-4363.079381199851	60.05528512616473	-4363.079381199851	0.02728720060939674	0.07477389514384716	0.24076031345014204	0.60054085587517	0.9971219220219821	0.2125266036091836	0.32952427528166073	0.17980928349641148	0.012176816040867799	66.8815340346843
30000	-4301.848673536404	-4363.014398199386	61.1657246629823	-4363.014398199386	0.024181531336349968	0.06935540207861672	0.24076031345014204	0.4201668753389784	0.9971219220219821	0.2125266036091836	0.32952427528166073	0.35935300213836874	0.009486650399426743	68.06071055318719
35000	-4308.226796775629	-4367.945536808721	59.7187400330923	-4367.945536808721	0.028384738194338135	0.07894247512100698	0.24076031345014204	0.4201668753389784	0.9971219220219821	0.2125266036091836	0.6705302042791423	0.35935300213836874	0.010391591034979065	67.41383564026414
40000	-4292.769531204383	-4355.960012665042	63.190481460658724	-4355.960012665042	0.024749097887301487	0.06957384302184687	0.163816895450222	0.1720937251570195	0.9971219220219821	0.08883427640242887	0.42179855501043184	0.35935300213836874	0.006777218951160499	68.20212803485595
45000	-4294.555083093186	-4360.127023453622	65.57194036043632	-4360.127023453622	0.031311338917634816	0.08071093288651843	0.163816895450222	0.2061801470288147	0.9971219220219821	0.07749176707381787	0.42179855501043184	0.22105769688401294	0.008689169705181942	70.40085962887
50000	-4285.4708715644165	-4350.43070668247	64.95983511805433	-4350.43070668247	0.024827615884139145	0.06777724291908666	0.163816895450222	0.2061801470288147	0.6063098959796633	0.07749176707381787	0.42179855501043184	0.22105769688401294	0.010628459154461886	69.4980639001015
55000	-4279.431374779442	-4346.506540986274	67.07516620683178	-4346.506540986274	0.02516166185770872	0.06699024456054475	0.163816895450222	0.15658397827151366	0.6063098959796633	0.07749176707381787	0.243088003261569	0.22105769688401294	0.008684904673777716	70.60366648817792
60000	-4291.509343602565	-4354.103814285618	62.59447068305203	-4354.103814285618	0.02696872839799503	0.0761689285593468	0.10598051583329189	0.1459125517968648	0.6063098959796633	0.0521600495076932	0.23599456713567915	0.22105769688401294	0.006992258832476934	65.37279032135801
65000	-4275.4440006925	-4344.793904878555	69.34990418605548	-4344.793904878555	0.023618647999020168	0.06403986258515472	0.10598051583329189	0.06089789696098595	0.6063098959796633	0.0521600495076932	0.23599456713567915	0.22105769688401294	0.005766899830608493	71.0969349494267
70000	-4282.1619781571335	-4348.571454538427	66.4094763812937	-4348.571454538427	0.024917739039593115	0.07015303814231974	0.10598051583329189	0.133272864585429	0.43948710667803104	0.0521600495076932	0.35919503090630006	0.12712815846458722	0.007947548106887364	68.7908929476538
75000	-4281.056859647511	-4349.289368986853	68.23250933934173	-4349.289368986853	0.030216682997902946	0.07761554817670865	0.10598051583329189	0.133272864585429	0.43948710667803104	0.0521600495076932	0.35919503090630006	0.10935306234108501	0.007161505050410152	70.36492184033433
80000	-4277.011065297125	-4347.304162163839	70.29309686671292	-4347.304162163839	0.026273115462651545	0.07144193109084741	0.10598051583329189	0.07353395457030629	0.43948710667803104	0.08329487500690176	0.17654380429097494	0.10935306234108501	0.0072233341327012065	71.61794650574967
85000	-4283.75374431855	-4353.5663229076645	69.81257858911414	-4353.5663229076645	0.025435128790927214	0.06936740758691765	0.13022466013131076	0.07353395457030629	0.43948710667803104	0.1072891019462636	0.17654380429097494	0.10935306234108501	0.005472894715289707	71.1270458852083
90000	-4284.925815474807	-4356.511374728181	71.58555925337465	-4356.511374728181	0.019984952344486853	0.05838280981786084	0.13022466013131076	0.06112131823071681	0.43948710667803104	0.1072891019462636	0.17654380429097494	0.10935306234108501	0.006543706540563371	72.90183913896475
95000	-4279.753825914504	-4347.193793635686	67.43996772118194	-4347.193793635686	0.0318308698793507	0.08467722949443522	0.10576290500914472	0.05759710215445383	0.43948710667803104	0.040569677073052916	0.17654380429097494	0.10935306234108501	0.008391686811001461	67.99319939784033
100000	-4280.157485085946	-4350.182698082509	70.02521299656253	-4350.182698082509	0.024190912801966464	0.06674844642103334	0.10576290500914472	0.08622074879016123	0.43948710667803104	0.06546397275420855	0.17654380429097494	0.18066868745332718	0.006665201112818222	71.67538735109666
105000	-4280.7471169891805	-4345.381527966922	64.63441097774061	-4345.381527966922	0.028114810991819606	0.07511634079462104	0.10576290500914472	0.08622074879016123	0.5531415214940939	0.06546397275420855	0.17654380429097494	0.18066868745332718	0.011723613106037924	67.0734781766243
110000	-4288.309251551804	-4357.079852505152	68.77060095334812	-4357.079852505152	0.02931645978841626	0.07689521999377612	0.10576290500914472	0.0413482771546984	0.5531415214940939	0.06546397275420855	0.17654380429097494	0.18066868745332718	0.009232180492403604	70.26813504989022
