#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u90_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u90_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u90_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u90_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u90_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u90_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u90_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u90_unique" name="distribution" x="@popSize.t:Gene_u90_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateAC.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateAG.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateAT.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateCG.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:Gene_u90_unique" name="distribution">
#            <parameter id="rateGT.s:Gene_u90_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u90_unique" id="treeLikelihood.Gene_u90_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u90_unique">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gene_u90_unique" shape="@gammaShape.s:Gene_u90_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u90_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u90_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:Gene_u90_unique" rateAC="@rateAC.s:Gene_u90_unique" rateAG="@rateAG.s:Gene_u90_unique" rateAT="@rateAT.s:Gene_u90_unique" rateCG="@rateCG.s:Gene_u90_unique" rateGT="@rateGT.s:Gene_u90_unique" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:Gene_u90_unique" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@Gene_u90_unique" id="empiricalFreqs.s:Gene_u90_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u90_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u90_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateGT	gammaShape	popSize	CoalescentConstant
0	-2162.0587990289064	-2099.8581758537894	-62.20062317511701	-2099.8581758537894	1.0508574308297909	5.704228391949853	1.0	1.0	1.0	1.0	1.0	1.0	0.3	-46.49989634190779
5000	-927.3827560221459	-971.1543541934491	43.771598171303175	-971.1543541934491	0.07987649389149314	0.23027065423180143	0.6168614764499344	0.7221448919241703	0.37131359050547813	1.7476281089169388	0.9384212865039913	1.8121555741236197	0.024403094308886018	56.48952462174594
10000	-919.8412105384101	-968.0397071835729	48.19849664516281	-968.0397071835729	0.10065400654264109	0.26093678712537816	0.6168614764499344	1.2605177512080723	0.4793639172522443	1.7476281089169388	0.5650873356290838	1.8121555741236197	0.019663998172973738	60.99087700762044
15000	-918.8030029731835	-964.7155978973354	45.912594924151875	-964.7155978973354	0.09755191641899469	0.26695435890049496	0.6168614764499344	1.640207056997901	0.3187945303155198	1.0515053281779845	0.46946873371981485	1.6435871170134921	0.027808827488039884	58.01059705768927
20000	-924.2283303948645	-968.1824289252457	43.954098530381145	-968.1824289252457	0.07857749373515996	0.2263281902266218	0.6168614764499344	1.640207056997901	0.7023904374079977	1.0515053281779845	0.4512002195063162	1.6435871170134921	0.022164526658291613	56.5745125272876
25000	-925.9613701188608	-968.5629057463293	42.60153562746853	-968.5629057463293	0.08901819754358184	0.25450050826573273	0.44681702203172813	1.640207056997901	0.7023904374079977	1.5107017506787048	0.4512002195063162	1.6435871170134921	0.031342799389011106	55.635219628028246
30000	-935.8844571270796	-971.0952833177062	35.210826190626534	-971.0952833177062	0.10640927478558933	0.3288677313112605	0.2076059450695899	1.640207056997901	0.29765384157754754	1.8250100050122209	0.6243685702538208	0.9480033831684829	0.04559549268768468	46.852440155924114
35000	-923.1209127278926	-969.2964858765233	46.175573148630775	-969.2964858765233	0.07777071049885118	0.23090420749412482	0.29961579550309986	1.1277621170884746	0.4508862650564887	0.9199247669637987	0.3565804134428683	1.3311422517154294	0.027387612653798216	56.77643220406436
40000	-925.0766643416995	-972.4397243123631	47.36305997066357	-972.4397243123631	0.1027509804224831	0.26943971784921167	0.29961579550309986	0.6730811171668672	0.4508862650564887	0.9199247669637987	0.3565804134428683	0.39214134096325876	0.04093031645288771	56.91364583490388
45000	-925.6484168294356	-970.8582900165495	45.20987318711389	-970.8582900165495	0.10960092270380203	0.2990624286530744	0.5555144303700359	1.039986912114985	0.4508862650564887	0.4193544386347051	0.3565804134428683	1.0259002690924361	0.03569021075724982	55.504671487338584
50000	-920.5087405466006	-971.8463119180434	51.337571371442834	-971.8463119180434	0.12206967832065471	0.30202841976592426	0.5555144303700359	2.3149958489908466	0.4508862650564887	0.31419308525885126	0.5906043979941702	0.5092786208393693	0.01743943903137325	61.441516304740404
55000	-922.1050208056349	-971.5217303392047	49.41670953356983	-971.5217303392047	0.09125338970638637	0.24609526958984193	0.5555144303700359	2.2773911417054866	0.30757904309800427	0.5372205309264387	0.29708426391634074	0.5092786208393693	0.033878135737874536	59.639319333002604
60000	-925.6353399890301	-971.8735041207689	46.23816413173876	-971.8735041207689	0.08270308839738728	0.25087699539258834	0.14012590808413936	2.2773911417054866	0.30757904309800427	0.5372205309264387	0.5845833876671896	0.4935419848837326	0.025150524280069548	55.46891113132148
65000	-913.1924276456804	-964.9977677607965	51.805340115116074	-964.9977677607965	0.1092729374564607	0.27295989976946267	0.34982070881049016	1.445351580248577	0.3240057301966786	0.5372205309264387	0.3049745018283723	0.4935419848837326	0.02996854656882746	61.03288735669793
70000	-917.6929911224472	-966.4182943466342	48.725303224187	-966.4182943466342	0.09604346636337044	0.2549148722073881	0.34982070881049016	1.7946217851361321	0.47146522953607034	0.48760155175282516	0.3049745018283723	0.4935419848837326	0.037812000271455995	58.682461122767045
75000	-920.5630725893798	-967.0406679984181	46.477595409038386	-967.0406679984181	0.08280786812387365	0.2339133326188629	0.34982070881049016	1.085773474743083	0.47146522953607034	0.48760155175282516	0.3049745018283723	0.4935419848837326	0.01813123696493027	55.18694402430378
80000	-917.2742768079077	-965.4893644876685	48.215087679760764	-965.4893644876685	0.0891509091033868	0.24260107636620987	0.3394005838264826	2.153936010003441	0.47146522953607034	1.050382343730633	0.7215364724266711	0.4935419848837326	0.02041063173443628	59.36232010831755
85000	-913.4211982569651	-973.6734315196477	60.252233262682545	-973.6734315196477	0.060281503144126586	0.16657033022071616	0.25551661422196575	2.153936010003441	0.47146522953607034	1.050382343730633	0.29918313678725383	0.6294892594983774	0.01435579561303885	70.02687739370228
90000	-913.2536200324986	-966.865063535353	53.611443502854385	-966.865063535353	0.06938261391142912	0.18963606053067197	0.3633150208437968	1.1193041533303365	0.27013259675091866	0.517979456653385	0.29918313678725383	0.6294892594983774	0.03309607594293081	62.618835806953676
95000	-927.9958813391952	-972.6119767737133	44.61609543451815	-972.6119767737133	0.08838741262532662	0.272610137578046	0.12944102898243773	1.1193041533303365	0.27013259675091866	0.517979456653385	0.26914384824844917	0.6294892594983774	0.0350941528852084	52.57475418158441
100000	-919.7281645901645	-970.6879211662414	50.9597565760769	-970.6879211662414	0.14435335661346993	0.3555900282675359	0.0922602894798562	0.9047643958135253	0.14110878158438436	0.9612903479647502	0.2410996086927692	0.1855820232623912	0.02774206002179906	57.59575001180318
105000	-919.3060934654363	-965.006179890831	45.70008642539476	-965.006179890831	0.16590094320247528	0.4073441650115048	0.1425144863340374	0.9047643958135253	0.14110878158438436	0.9612903479647502	0.2410996086927692	0.1855820232623912	0.038260333041855325	53.075657620957564
110000	-919.7945472022625	-967.6471681568228	47.852620954560294	-967.6471681568228	0.08734335819474236	0.252182979179613	0.3078437521601811	0.9047643958135253	0.2895768715102887	0.3920819627661978	0.2410996086927692	0.7490097498239316	0.021352176888549405	55.745439976246146
