#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u69_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u69_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u69_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u69_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u69_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u69_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="KappaPrior.s:Gene_u69_unique" name="distribution">
#            <parameter id="kappa.s:Gene_u69_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u69_unique" name="distribution" x="@popSize.t:Gene_u69_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u69_unique" id="treeLikelihood.Gene_u69_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u69_unique">
#            <siteModel id="SiteModel.s:Gene_u69_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u69_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Gene_u69_unique" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u69_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Gene_u69_unique" kappa="@kappa.s:Gene_u69_unique" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Gene_u69_unique" id="empiricalFreqs.s:Gene_u69_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u69_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u69_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	popSize	CoalescentConstant
95000	-1192.2339996354094	-1208.5449962528023	16.31099661739296	-1208.5449962528023	0.02492097261944269	0.05830022050533551	6.0812626162711005	0.028701068420712586	15.914947526577324
100000	-1191.0716804176625	-1209.5430789251568	18.47139850749434	-1209.5430789251568	0.024798782481064284	0.05899028658322122	8.181386552425968	0.011126741796163898	17.60545004081071
105000	-1196.6479881221283	-1211.5288059910051	14.88081786887677	-1211.5288059910051	0.029694341193041266	0.07035034668582768	8.181386552425968	0.033605294089182045	15.120201637184271
110000	-1190.0757607111566	-1208.7085021677278	18.632741456571246	-1208.7085021677278	0.03179064440262822	0.06966842218748732	8.181386552425968	0.012658293251308971	17.89575420149834
115000	-1188.3259586907402	-1209.3005937949067	20.974635104166527	-1209.3005937949067	0.020665510065992963	0.046033930507402475	7.354133246846297	0.008220904423625408	19.627879824718878
120000	-1189.5966698437928	-1210.6969717773711	21.100301933578294	-1210.6969717773711	0.02033112560215342	0.04614388233701966	7.354133246846297	0.005477910781132418	19.347590207859
125000	-1193.1910114875257	-1211.3265579238828	18.13554643635703	-1211.3265579238828	0.03325958784880136	0.07820020397092045	3.951399335279322	0.01584600732468426	16.551637608637144
130000	-1190.0742411557	-1208.940873440988	18.86663228528795	-1208.940873440988	0.028418354993593787	0.0629095794744896	3.951399335279322	0.01858181878141633	17.44198951058246
135000	-1187.9900746922492	-1210.1702324129446	22.180157720695387	-1210.1702324129446	0.025741143139082625	0.05355316945173959	3.951399335279322	0.008867045191780274	20.01567294520132
140000	-1188.8217163919765	-1209.5016808399237	20.679964447947324	-1209.5016808399237	0.02405747155159533	0.05128922375747133	3.1208723890082446	0.015162516485714676	18.777334216265388
145000	-1189.9794386970352	-1208.7302829420114	18.750844244976257	-1208.7302829420114	0.024748087756600583	0.05270164702543307	3.1208723890082446	0.02342119432903849	17.283029004741234
150000	-1190.104705049245	-1208.8314429849647	18.726737935719644	-1208.8314429849647	0.03042894125153457	0.07043503282849722	5.196546057960414	0.011566309794369413	17.19152233935234
155000	-1188.471947769212	-1208.159453527643	19.68750575843122	-1208.159453527643	0.026308912777015712	0.05977709005797841	5.196546057960414	0.011732338057227624	18.16654258343795
160000	-1189.2224851997862	-1208.8274171556284	19.604931955842194	-1208.8274171556284	0.03579971715486633	0.07595138573813151	5.196546057960414	0.005974242601606065	17.409077143724105
165000	-1186.66848521724	-1207.84516501165	21.176679794409974	-1207.84516501165	0.024212682082396686	0.05224460583020834	7.718808855861216	0.006772412065218698	19.716076391495303
170000	-1189.1306465860482	-1210.2437578393333	21.113111253284963	-1210.2437578393333	0.03468545743046262	0.07145122128719818	4.6483475069637095	0.0066195974626512425	18.866094767639858
175000	-1193.2098077285134	-1211.022071896554	17.81226416804057	-1211.022071896554	0.03160847506330087	0.0731500912877521	4.093966988432196	0.020406853572907252	16.525640861523847
180000	-1186.2175169601094	-1206.718171562422	20.500654602312594	-1206.718171562422	0.024853579348090637	0.0549270881632765	6.391829191088748	0.006316586344813092	18.66712003055021
185000	-1187.5489924923656	-1207.187810334129	19.638817841763384	-1207.187810334129	0.026467026118425267	0.05957137228924873	6.683845398472468	0.006612164882773136	17.9207727189825
190000	-1186.163688216211	-1207.0302307402972	20.86654252408603	-1207.0302307402972	0.029143723747442514	0.06200497822144138	5.2084405818943855	0.007607793628947276	18.91563973997063
195000	-1192.8813563215208	-1211.8184715067441	18.937115185223373	-1211.8184715067441	0.038740483811524354	0.08351410523329118	5.2084405818943855	0.008965773932758126	17.150453633346157
200000	-1188.282136520655	-1208.7673617380883	20.485225217433253	-1208.7673617380883	0.026313284087705224	0.05858790240840653	5.2084405818943855	0.007115295083304249	18.467395938066065
205000	-1188.6219867215257	-1207.2194263016788	18.59743958015308	-1207.2194263016788	0.024797450961172612	0.05451151339895994	4.254792689045739	0.020992586671355354	17.38822026556072
210000	-1189.5189447860976	-1212.2874717245072	22.768526938409664	-1212.2874717245072	0.024848307991571963	0.05215511090826597	3.799712950031563	0.006595750115382768	20.260100822283263
215000	-1190.5925454565574	-1210.31351120852	19.720965751962396	-1210.31351120852	0.019684595893100378	0.04386054413951234	5.789747333525489	0.015954223567855377	18.664039220377482
220000	-1186.902449253753	-1208.5010789936498	21.598629739896687	-1208.5010789936498	0.023881316454751576	0.050890714349971944	5.789747333525489	0.0036260395804787117	19.060120641656475
225000	-1187.7405537377033	-1208.239294445692	20.49874070798859	-1208.239294445692	0.028451956241649583	0.06088116004054102	7.1532237743580644	0.00801268309888092	19.08123341278529
230000	-1190.5732191504005	-1208.8900440646935	18.316824914292944	-1208.8900440646935	0.025698480250579102	0.06183507945527823	4.599865684252749	0.016725397966725224	16.98265266879951
235000	-1186.6187014336665	-1207.1880154231048	20.569313989438236	-1207.1880154231048	0.026295924514759712	0.0566545589535027	4.599865684252749	0.011392514733532994	18.851169880912686
240000	-1189.9012804839176	-1210.5208913747	20.61961089078259	-1210.5208913747	0.029914403206028034	0.06554763897581029	4.599865684252749	0.006393628911930532	18.32381225686894
245000	-1187.3179936786732	-1207.4133031632666	20.095309484593308	-1207.4133031632666	0.025062261018196294	0.05722984747910426	4.599865684252749	0.010264737022744608	18.27292326996278
250000	-1193.385743552115	-1211.603780401179	18.21803684906388	-1211.603780401179	0.025611609367228352	0.06266632638362479	7.697813361633437	0.009736575225306104	17.115924888518858
255000	-1195.7244751541527	-1212.5075865948202	16.78311144066747	-1212.5075865948202	0.02182710133156055	0.05761191386155998	5.8865720848690035	0.021624850902757776	16.055003199382195
260000	-1190.6699486082396	-1211.2760434321162	20.606094823876784	-1211.2760434321162	0.031523204251192524	0.0688208919220862	3.2247032577924393	0.009557843670976755	18.277964426328623
265000	-1189.9215171795868	-1207.0779796732402	17.156462493653343	-1207.0779796732402	0.023626060583328765	0.052730386237835755	4.508905692549907	0.028544843280745275	16.3302692471753
270000	-1188.2490877645587	-1207.996633383871	19.747545619312447	-1207.996633383871	0.02882239643474031	0.06221111147847801	4.508905692549907	0.014173782744903147	18.221270046236697
275000	-1188.1782318373357	-1208.4610889396054	20.28285710226976	-1208.4610889396054	0.027610287913707926	0.06141339299315915	4.508905692549907	0.009408667679259325	18.34681891459006
280000	-1189.2456279799744	-1209.7115484592473	20.465920479272945	-1209.7115484592473	0.02574116641897737	0.058172681747685515	3.4964812380123513	0.004992826184132923	17.580288630350466
285000	-1187.1732261839486	-1208.3415068030251	21.168280619076505	-1208.3415068030251	0.025170837236363788	0.0557843620591406	3.4964812380123513	0.007585772416006939	18.700921093441906
290000	-1194.4104026495804	-1213.4761179294035	19.06571527982305	-1213.4761179294035	0.02496230728382689	0.062004894787180936	3.4964812380123513	0.009505178466511981	16.82391806372875
295000	-1190.3147856871394	-1213.819711210349	23.504925523209568	-1213.819711210349	0.020561106342671755	0.04489333115641073	2.049446628315588	0.0052953705976413355	20.149180492995615
300000	-1193.0011399454218	-1213.2061857250173	20.205045779595586	-1213.2061857250173	0.022747829124181985	0.055186526266937916	2.049446628315588	0.011220550476162168	17.600214743603363
305000	-1189.568489024676	-1211.8993918249105	22.33090280023461	-1211.8993918249105	0.02181642774506334	0.048286454204550106	2.049446628315588	0.004582429818036076	18.83055418870617
310000	-1188.7567953720013	-1207.9445257248929	19.18773035289146	-1207.9445257248929	0.030389220430757678	0.06488163328736656	4.418901028455149	0.016833783105034455	17.806884783358267
315000	-1190.7075033343872	-1210.3635576432823	19.65605430889508	-1210.3635576432823	0.02403332621646298	0.0548378428538265	6.515534451717232	0.011785597193643381	18.47599475026917
320000	-1186.3454791845556	-1207.0302714346237	20.684792250068035	-1207.0302714346237	0.027586722902267283	0.05919572076428056	5.760304277643023	0.008653597779624642	19.00856017512887
325000	-1191.2687529961352	-1209.5424866320307	18.27373363589553	-1209.5424866320307	0.023036691394900728	0.055914546389643355	5.760304277643023	0.017081265056208342	17.27750865034683
330000	-1190.9997354447344	-1208.9834798428792	17.98374439814484	-1208.9834798428792	0.02917233954719662	0.06324698338700173	8.228542312872632	0.018340925684915	17.627390201192547
335000	-1190.4458106604645	-1209.7671106281061	19.321299967641696	-1209.7671106281061	0.030511996162079502	0.06926111337116979	5.309451373156681	0.007729851598264539	17.413633704759892
340000	-1191.1357453834298	-1210.7568985068774	19.621153123447485	-1210.7568985068774	0.028783484164176427	0.06618849645032103	2.888865245732043	0.00730152160621832	16.90561187888028
345000	-1192.75025293023	-1214.442258611922	21.692005681691846	-1214.442258611922	0.022626270113316485	0.05231495591915567	2.888865245732043	0.008084382514944592	19.07831578743864
350000	-1189.8175996075176	-1209.2927868916918	19.475187284174066	-1209.2927868916918	0.02652405425094849	0.06110805746705304	2.888865245732043	0.015532129383419163	17.514474015919383
355000	-1188.2640339544687	-1208.1418090184884	19.877775064019744	-1208.1418090184884	0.03017673202638027	0.06566115087612173	3.8037401470502026	0.013294142177136493	18.071533660179583
360000	-1191.003478842942	-1211.2953811791133	20.291902336171137	-1211.2953811791133	0.02675233056862282	0.06074896332385207	3.8851977405056766	0.00947894813904462	18.17329979500487
365000	-1189.6851427361553	-1210.488768799507	20.803626063351633	-1210.488768799507	0.02169156289434437	0.04862186226844197	3.8851977405056766	0.01236013994582733	18.95042694231485
370000	-1187.232185869196	-1207.2315289527742	19.999343083578275	-1207.2315289527742	0.028300136870083113	0.061382767685187536	5.149084100641494	0.01224193211600153	18.50794450984475
375000	-1187.775318638774	-1207.4334145346384	19.658095895864406	-1207.4334145346384	0.02830164469193177	0.06317053826195415	6.800679893420908	0.0077004759571323725	18.11982517114467
380000	-1188.3680761790072	-1207.4144099625828	19.04633378357554	-1207.4144099625828	0.027785162449633964	0.06227954101965467	6.800679893420908	0.012731321888321833	18.01084616687251
385000	-1191.489999584629	-1208.047976474746	16.557976890116993	-1208.047976474746	0.0258551816724142	0.057058113187996064	4.000257356122234	0.03359882259892558	15.74092079233752
390000	-1189.8861021234052	-1210.5178730632213	20.631770939816132	-1210.5178730632213	0.026787643328272104	0.060155464298998824	4.000257356122234	0.008209088333028863	18.40546569119863
395000	-1187.7836330379516	-1209.3894326897391	21.60579965178742	-1209.3894326897391	0.022439633766576074	0.05016203779098484	4.000257356122234	0.005790054357122766	19.03039420899635
400000	-1186.9944182444617	-1207.3402779612686	20.34585971680685	-1207.3402779612686	0.025975703011046188	0.05529521983714112	4.000257356122234	0.014090856943151151	18.659838737676235
405000	-1191.6906906846932	-1210.64661982148	18.95592913678687	-1210.64661982148	0.029635742289225615	0.06981170627757487	4.000257356122234	0.012859669150827854	17.178478005833103
410000	-1190.619760323487	-1208.7546721702624	18.134911846775264	-1208.7546721702624	0.025804905553135457	0.061420239223725276	4.000257356122234	0.0053872546290261855	15.487400634235634
415000	-1188.8927597125305	-1208.1518347329365	19.259075020406073	-1208.1518347329365	0.029537675048125128	0.06604364545029787	4.130465141691655	0.014042596148970543	17.60990321244395
420000	-1190.7909289841086	-1207.2532823501172	16.462353366008493	-1207.2532823501172	0.02735444177104154	0.05828734171741648	4.130465141691655	0.03453899306995711	15.713175185362903
425000	-1188.6174723329505	-1207.650889961115	19.03341762816449	-1207.650889961115	0.02806793353977946	0.06289719881049032	7.130942920185279	0.005854455645098295	17.297039314085033
430000	-1196.3690194487838	-1215.1692246556065	18.800205206822817	-1215.1692246556065	0.02898093867691444	0.06484799383891184	5.194610441323373	0.01695626790607539	17.647003610380413
435000	-1190.5410930392634	-1208.5635257390359	18.022432699772548	-1208.5635257390359	0.02659811841108783	0.06198259526875489	6.567990792693956	0.01695156276289202	17.218380592511245
440000	-1195.1248046133335	-1214.4630542484333	19.338249635099864	-1214.4630542484333	0.017742306428193442	0.04329210151888181	6.567990792693956	0.014382832962995798	18.369872839913377
445000	-1188.6310185707994	-1208.8841488545413	20.25313028374198	-1208.8841488545413	0.021453553998676538	0.04923811440433341	6.567990792693956	0.009691735168649282	18.889991626347502
450000	-1193.0321122911885	-1210.507884146274	17.475771855085362	-1210.507884146274	0.024343677254974782	0.06061097605733427	6.567990792693956	0.006816819663472755	15.760752757934958
455000	-1188.8477467830335	-1208.0812909279496	19.2335441449161	-1208.0812909279496	0.03071198858298754	0.06646039542015161	6.567990792693956	0.0128248681988018	18.15051812378512
460000	-1189.4970556410144	-1210.2688655571023	20.771809916087953	-1210.2688655571023	0.02994389417471316	0.06534049891444442	3.510849505875888	0.007228111062262729	18.26092075897722
465000	-1193.4465280610295	-1213.068337274844	19.62180921381446	-1213.068337274844	0.03466832324813776	0.07654594439950128	3.510849505875888	0.011363430112680317	17.563342632787563
470000	-1187.73012770947	-1208.9667235769298	21.236595867459684	-1208.9667235769298	0.024677989306485883	0.0551250093118221	3.510849505875888	0.007545517587817292	18.76868266215296
475000	-1192.4704579283011	-1209.8211174957828	17.350659567481706	-1209.8211174957828	0.03342370809896998	0.07558441076248429	3.510849505875888	0.024116504542827093	16.04468911410526
480000	-1190.287123943222	-1210.1579062392175	19.870782295995387	-1210.1579062392175	0.02256462982967984	0.052423417686935064	3.510849505875888	0.014462297737616847	18.053460507836657
485000	-1192.2316627202752	-1211.197841713512	18.966178993236888	-1211.197841713512	0.027268324377785706	0.06441533319261522	6.709033604339406	0.010945799814341363	17.758110372360292
490000	-1192.382562727051	-1208.9196243363194	16.537061609268523	-1208.9196243363194	0.03245680731237062	0.07278589354164143	6.709033604339406	0.025230327527616916	16.164083928555456
495000	-1189.6875702955972	-1209.4296117064905	19.742041410893258	-1209.4296117064905	0.02437444524369049	0.056688460016853806	4.950857577356119	0.005487931801048266	17.39351190196141
500000	-1191.1834510183437	-1211.373665731069	20.190214712725155	-1211.373665731069	0.02651793670396764	0.06069695777106012	4.950857577356119	0.007870118185554758	18.202206819910423
505000	-1192.2760649789197	-1209.2106347198664	16.934569740946632	-1209.2106347198664	0.029798531197891314	0.07009152425749794	7.700249763756682	0.019351808275715223	16.51988152044114
510000	-1187.8582986513547	-1207.9099122765183	20.051613625163625	-1207.9099122765183	0.02137345980104085	0.04744856431200289	5.519932548263719	0.013590707053026767	18.764262527549946
515000	-1188.4194189474845	-1208.7411767893275	20.32175784184301	-1208.7411767893275	0.029263680155842058	0.06345103670808118	5.519932548263719	0.005792605742970255	18.181602722281202
520000	-1188.110269839909	-1209.16941970042	21.059149860510892	-1209.16941970042	0.02388195947795541	0.05282842086181324	2.9812920583738314	0.011536876942381352	18.834111572904984
525000	-1191.8880102476828	-1211.0588814200848	19.170871172402013	-1211.0588814200848	0.02702717057751001	0.06470292353049957	2.9812920583738314	0.008361314538242143	16.62389994540452
530000	-1187.1344877215345	-1207.3257944368188	20.191306715284327	-1207.3257944368188	0.026194039936827295	0.05933030223304378	4.35330763512007	0.009637612657389522	18.233212689846827
535000	-1190.6248393615774	-1210.2062100351723	19.58137067359481	-1210.2062100351723	0.030249541717605733	0.06595370078538922	7.351104960179558	0.010010905887114232	18.43093609577496
540000	-1194.813822359964	-1211.7550094530338	16.94118709306987	-1211.7550094530338	0.03299423165633901	0.07732535951510985	7.351104960179558	0.018350280094306927	16.396722266183414
545000	-1190.696114717636	-1212.3616482792427	21.665533561606598	-1212.3616482792427	0.019454817712575772	0.04314347075263468	8.931758559301503	0.004611953205062688	20.07098266492656
550000	-1190.9055845002008	-1210.6524348099397	19.746850309738942	-1210.6524348099397	0.03858098922147819	0.0800533609444665	6.192397072951567	0.00880966636094062	18.197263999558544
555000	-1189.2626166752764	-1209.1394073876647	19.876790712388313	-1209.1394073876647	0.02328104813992612	0.05443115292432386	4.913636881018711	0.011744135959548062	18.27863987031479
560000	-1186.0801326276742	-1208.5780768534594	22.497944225785123	-1208.5780768534594	0.022664069352868493	0.04870663523417766	4.913636881018711	0.005930920534633057	20.21661876942792
565000	-1189.8580139503422	-1210.95942498369	21.101411033347897	-1210.95942498369	0.030130917209624887	0.06145718428260846	4.913636881018711	0.011091698352979155	19.446103074908688
570000	-1195.0053627449583	-1210.797495709092	15.792132964133504	-1210.797495709092	0.03161997771952917	0.07475373771365129	7.197531902001143	0.026728608678118878	15.589345554628702
575000	-1191.1685639659338	-1210.5110890822393	19.34252511630549	-1210.5110890822393	0.026573940214028983	0.05969983979177546	3.6897211783546715	0.01654041253544064	17.71808507816595
580000	-1196.9515074975907	-1210.8562925773278	13.904785079737145	-1210.8562925773278	0.028553165138423132	0.065107691226265	3.6897211783546715	0.0557328075130643	13.495107387993645
585000	-1191.9752977165676	-1214.5103228251423	22.53502510857459	-1214.5103228251423	0.018917561019582117	0.04123250115631937	3.6897211783546715	0.00940497584335101	20.346017333726948
590000	-1191.8253730002111	-1211.0828600906202	19.257487090409107	-1211.0828600906202	0.02912419575058152	0.06479629846569224	7.02333973452239	0.01188815081792953	18.20493232750973
595000	-1188.4688089509204	-1209.243532504216	20.77472355329563	-1209.243532504216	0.02721566204838303	0.06090168850182688	3.975312473151072	0.008380810792482513	18.561331515800617
600000	-1188.1770735407144	-1207.2757413931722	19.098667852457687	-1207.2757413931722	0.02739420358591691	0.0617157459236277	7.657090496477721	0.009323472157473376	17.944372665453795
605000	-1188.8641656439713	-1207.3537293227616	18.489563678790248	-1207.3537293227616	0.03105928049898348	0.06954715207072892	6.672725079640032	0.01237520175244814	17.39567899449877
610000	-1189.0137537852177	-1211.1741314911665	22.16037770594875	-1211.1741314911665	0.020257822034425214	0.04464171666154459	6.672725079640032	0.005414012482511513	20.239788906895463
615000	-1189.2225574562265	-1210.6418727926168	21.419315336390415	-1210.6418727926168	0.02478756906670959	0.052928322290541494	6.672725079640032	0.0074132812170896465	19.813009191169666
620000	-1191.1885642872992	-1211.4392062153347	20.250641928035606	-1211.4392062153347	0.027790447338727747	0.0610948680510767	6.672725079640032	0.008315645016365952	18.759201314454117
625000	-1186.6323144606476	-1208.0267453570725	21.394430896424904	-1208.0267453570725	0.021845952054081373	0.04926403501394183	4.20838256229995	0.008280451793269798	19.24086562218627
630000	-1186.3872401875367	-1208.0597321767093	21.67249198917257	-1208.0597321767093	0.02661999174388728	0.056903285988227886	4.20838256229995	0.0060199603621196186	19.200109858554328
635000	-1188.5809341106824	-1208.3493255901178	19.76839147943535	-1208.3493255901178	0.027824038937002728	0.06307813168299109	4.20838256229995	0.011751455377186117	17.964905768691665
